Frame No.,Landmark ID,Landmark Name,X,Y,Z,Squat Type
21,5,Right Eye,0.4906149208545685,0.1534665077924728,-0.1971125155687332,Correct
21,6,Right Eye Outer,0.4843338131904602,0.1543218940496445,-0.1974751800298691,Correct
21,7,Left Ear,0.5119256377220154,0.1583406180143356,-0.03759878873825073,Correct
21,8,Right Ear,0.4690949022769928,0.1664734929800034,-0.1507665514945984,Correct
21,9,Mouth Left,0.5187473893165588,0.1832681596279144,-0.14197738468647,Correct
21,10,Mouth Right,0.5002305507659912,0.1864104717969894,-0.173910066485405,Correct
21,11,Left Shoulder,0.5085709691047668,0.2523395121097565,0.1157675608992577,Correct
21,12,Right Shoulder,0.459642082452774,0.2517957985401154,-0.2402576506137848,Correct
21,13,Left Elbow,0.5584783554077148,0.2956312000751495,0.1807309091091156,Correct
21,14,Right Elbow,0.5289050936698914,0.2928080558776855,-0.4915520250797272,Correct
21,15,Left Wrist,0.5691595673561096,0.2772170901298523,0.131583645939827,Correct
21,16,Right Wrist,0.6233330368995667,0.2620516717433929,-0.5992118716239929,Correct
21,17,Left Pinky,0.5731943845748901,0.2735740542411804,0.1203246936202049,Correct
21,18,Right Pinky,0.6450821161270142,0.2563938200473785,-0.6318808197975159,Correct
21,19,Left Index,0.5640357136726379,0.2695993483066559,0.1057320684194565,Correct
21,20,Right Index,0.6397773623466492,0.2500852346420288,-0.6197348237037659,Correct
21,21,Left Thumb,0.561680257320404,0.2749212682247162,0.1229530572891235,Correct
21,22,Right Thumb,0.6298496127128601,0.2571975290775299,-0.5953420996665955,Correct
21,23,Left Hip,0.495669960975647,0.5032433867454529,0.1139724776148796,Correct
21,24,Right Hip,0.4668606221675873,0.5103763937950134,-0.1141199171543121,Correct
21,25,Left Knee,0.5070130228996277,0.672600507736206,0.1171142235398293,Correct
21,26,Right Knee,0.4807687997817993,0.689430296421051,-0.09033740311861038,Correct
21,27,Left Ankle,0.480911523103714,0.8226150870323181,0.205923318862915,Correct
21,28,Right Ankle,0.4527420699596405,0.8556236028671265,-0.03193686902523041,Correct
21,29,Left Heel,0.4604199528694153,0.8422948718070984,0.2079790532588959,Correct
21,30,Right Heel,0.4301807284355164,0.8767542243003845,-0.03354113921523094,Correct
21,31,Left Foot Index,0.5297237634658813,0.8747589588165283,0.1195910945534706,Correct
21,32,Right Foot Index,0.5103660821914673,0.9106111526489258,-0.1467655301094055,Correct
22,0,Nose,0.5099361538887024,0.1708400994539261,-0.1972267776727676,Correct
22,1,Left Eye Inner,0.5085512399673462,0.1548806577920914,-0.1738661378622055,Correct
22,2,Left Eye,0.5125938057899475,0.1543058305978775,-0.1738104075193405,Correct
22,3,Left Eye Outer,0.5167810916900635,0.1536185145378113,-0.173883467912674,Correct
22,4,Right Eye Inner,0.4954094588756561,0.1564083844423294,-0.198917344212532,Correct
22,5,Right Eye,0.4892255663871765,0.1567833125591278,-0.1990358382463455,Correct
22,6,Right Eye Outer,0.4830247461795807,0.1572049260139465,-0.1993810683488846,Correct
22,7,Left Ear,0.5125771760940552,0.1624207347631454,-0.03868037089705467,Correct
22,8,Right Ear,0.4690581858158112,0.1684928089380264,-0.1433736681938171,Correct
22,9,Mouth Left,0.5172857642173767,0.1875959187746048,-0.1437154561281204,Correct
22,10,Mouth Right,0.4992705583572388,0.1903053671121597,-0.1744360625743866,Correct
22,11,Left Shoulder,0.5158435702323914,0.2551171779632568,0.1191332414746284,Correct
22,12,Right Shoulder,0.4540643393993378,0.2550557255744934,-0.221683606505394,Correct
22,13,Left Elbow,0.5545570254325867,0.3054969608783722,0.2235790193080902,Correct
22,14,Right Elbow,0.5039710402488708,0.3049796223640442,-0.4442071318626404,Correct
22,15,Left Wrist,0.5672509670257568,0.2838136553764343,0.2223642468452454,Correct
22,16,Right Wrist,0.6064438223838806,0.2595209181308746,-0.5337639451026917,Correct
22,17,Left Pinky,0.5701109170913696,0.278575211763382,0.2167716771364212,Correct
22,18,Right Pinky,0.6318821310997009,0.2489031255245209,-0.5698532462120056,Correct
22,19,Left Index,0.5647985339164734,0.2734651863574982,0.1956370025873184,Correct
22,20,Right Index,0.625451922416687,0.2404239177703857,-0.5577133297920227,Correct
22,21,Left Thumb,0.5621852874755859,0.2787755131721497,0.2114329636096954,Correct
22,22,Right Thumb,0.6157837510108948,0.2485750466585159,-0.5298954248428345,Correct
22,23,Left Hip,0.5028887987136841,0.5062006711959839,0.1146062538027763,Correct
22,24,Right Hip,0.4655286967754364,0.5129309296607971,-0.1146527379751205,Correct
22,25,Left Knee,0.5153586864471436,0.6678580641746521,0.1476774364709854,Correct
22,26,Right Knee,0.4749181866645813,0.6937991976737976,-0.122508242726326,Correct
22,27,Left Ankle,0.4875138998031616,0.8130203485488892,0.2844632267951965,Correct
22,28,Right Ankle,0.4507880508899689,0.860930860042572,-0.07391486316919327,Correct
22,29,Left Heel,0.4677801132202148,0.8336842060089111,0.2910768687725067,Correct
22,30,Right Heel,0.4302065968513489,0.8834338784217834,-0.07676147669553757,Correct
22,31,Left Foot Index,0.5333715081214905,0.8659847378730774,0.1984567046165466,Correct
22,32,Right Foot Index,0.5052362680435181,0.9217475056648254,-0.2025078684091568,Correct
23,0,Nose,0.5113727450370789,0.1723885387182236,-0.1887344866991043,Correct
23,1,Left Eye Inner,0.5098870396614075,0.1559312045574188,-0.1678595542907715,Correct
23,2,Left Eye,0.5136388540267944,0.1553450375795364,-0.1677530258893967,Correct
23,3,Left Eye Outer,0.5175403356552124,0.1546225249767303,-0.1678294092416763,Correct
23,4,Right Eye Inner,0.4974836707115173,0.1571345627307892,-0.1917482912540436,Correct
23,5,Right Eye,0.4915965795516968,0.1572179198265076,-0.1918605864048004,Correct
23,6,Right Eye Outer,0.4856904745101929,0.1572750210762024,-0.1921909898519516,Correct
23,7,Left Ear,0.5127363204956055,0.1627887040376663,-0.03759346529841423,Correct
23,8,Right Ear,0.4715898633003235,0.1693416386842728,-0.1403437405824661,Correct
23,9,Mouth Left,0.5178719162940979,0.1891286969184875,-0.1374588906764984,Correct
23,10,Mouth Right,0.5007361769676208,0.191672071814537,-0.1663337200880051,Correct
23,11,Left Shoulder,0.5157942175865173,0.256799042224884,0.1180597543716431,Correct
23,12,Right Shoulder,0.4550504386425018,0.2562417089939117,-0.2216302752494812,Correct
23,13,Left Elbow,0.5510236024856567,0.3068508505821228,0.2151651829481125,Correct
23,14,Right Elbow,0.5074516534805298,0.3094238936901093,-0.4538890421390533,Correct
23,15,Left Wrist,0.58135586977005,0.2800437211990356,0.1686339378356934,Correct
23,16,Right Wrist,0.6145423650741577,0.2622675597667694,-0.5613547563552856,Correct
23,17,Left Pinky,0.5881755352020264,0.2728495001792908,0.1598273813724518,Correct
23,18,Right Pinky,0.6410093307495117,0.2525766789913177,-0.5926958322525024,Correct
23,19,Left Index,0.5792919397354126,0.2686290740966797,0.1364899426698685,Correct
23,20,Right Index,0.6354466676712036,0.2427674233913422,-0.5812724232673645,Correct
23,21,Left Thumb,0.5789520144462585,0.2741982042789459,0.1563210785388947,Correct
23,22,Right Thumb,0.6252174377441406,0.2503854036331177,-0.5569261908531189,Correct
23,23,Left Hip,0.5045138597488403,0.5069965720176697,0.1095410585403442,Correct
23,24,Right Hip,0.4666334986686707,0.5138476490974426,-0.1095577999949455,Correct
23,25,Left Knee,0.5229499936103821,0.6683369874954224,0.1427369862794876,Correct
23,26,Right Knee,0.479583740234375,0.6948672533035278,-0.1162316501140594,Correct
23,27,Left Ankle,0.4908936619758606,0.814621090888977,0.2578707337379456,Correct
23,28,Right Ankle,0.4589179456233978,0.8620035648345947,-0.06387385725975037,Correct
23,29,Left Heel,0.4700146913528442,0.8341915607452393,0.2635639309883118,Correct
23,30,Right Heel,0.4379359483718872,0.883965790271759,-0.06592770665884018,Correct
23,31,Left Foot Index,0.5337544083595276,0.8672541379928589,0.1730471700429916,Correct
23,32,Right Foot Index,0.5149792432785034,0.9230299592018127,-0.1890922337770462,Correct
24,0,Nose,0.5119408965110779,0.1739931404590607,-0.1974075436592102,Correct
24,1,Left Eye Inner,0.5110318660736084,0.1582202017307281,-0.1731688678264618,Correct
24,2,Left Eye,0.5152987837791443,0.1576180011034012,-0.1731111854314804,Correct
24,3,Left Eye Outer,0.5197133421897888,0.1569054126739502,-0.1730917543172836,Correct
24,4,Right Eye Inner,0.4972713887691498,0.1597674190998077,-0.2008992880582809,Correct
24,5,Right Eye,0.4909146130084991,0.1600935012102127,-0.2010084837675095,Correct
24,6,Right Eye Outer,0.4845526814460754,0.1604484617710114,-0.2013338953256607,Correct
24,7,Left Ear,0.5153904557228088,0.1656004935503006,-0.04270213097333908,Correct
24,8,Right Ear,0.4699420928955078,0.1722025275230408,-0.142837718129158,Correct
24,9,Mouth Left,0.5191710591316223,0.1907003372907639,-0.1376946717500687,Correct
24,10,Mouth Right,0.5002426505088806,0.1934473067522049,-0.174426332116127,Correct
24,11,Left Shoulder,0.5171797871589661,0.2590982615947723,0.1148010268807411,Correct
24,12,Right Shoulder,0.4547074139118195,0.2577877640724182,-0.2246081233024597,Correct
24,13,Left Elbow,0.5503125786781311,0.3118814826011658,0.215121403336525,Correct
24,14,Right Elbow,0.5149298310279846,0.3113627731800079,-0.4384435415267944,Correct
24,15,Left Wrist,0.5728721022605896,0.2854935824871063,0.1781755536794662,Correct
24,16,Right Wrist,0.6219788193702698,0.2628689706325531,-0.5222011804580688,Correct
24,17,Left Pinky,0.5794750452041626,0.2793595492839813,0.1733305752277374,Correct
24,18,Right Pinky,0.6488448977470398,0.2541658282279968,-0.5558310747146606,Correct
24,19,Left Index,0.5768595337867737,0.2745257616043091,0.1482851058244705,Correct
24,20,Right Index,0.6431955695152283,0.2433441430330276,-0.5472322702407837,Correct
24,21,Left Thumb,0.573120653629303,0.2795403897762299,0.1648698151111603,Correct
24,22,Right Thumb,0.632326066493988,0.2506348192691803,-0.5190064311027527,Correct
24,23,Left Hip,0.5061402320861816,0.5106170773506165,0.1085455566644669,Correct
24,24,Right Hip,0.4669414162635803,0.5172382593154907,-0.1085101068019867,Correct
24,25,Left Knee,0.5255053639411926,0.6732540130615234,0.1389493495225906,Correct
24,26,Right Knee,0.4788915812969208,0.7001916170120239,-0.1144842132925987,Correct
24,27,Left Ankle,0.489129900932312,0.8200608491897583,0.2555177509784698,Correct
24,28,Right Ankle,0.45284304022789,0.8707412481307983,-0.06038464978337288,Correct
24,29,Left Heel,0.4677507281303406,0.839924693107605,0.261274516582489,Correct
24,30,Right Heel,0.4306085705757141,0.8932607173919678,-0.06182559952139854,Correct
24,31,Left Foot Index,0.5330597162246704,0.8733680248260498,0.1694857180118561,Correct
24,32,Right Foot Index,0.509398341178894,0.9291499853134155,-0.1859281361103058,Correct
25,0,Nose,0.5150479078292847,0.1743265688419342,-0.1940479576587677,Correct
25,1,Left Eye Inner,0.5126301646232605,0.1593327820301056,-0.1724956184625626,Correct
25,2,Left Eye,0.5166140198707581,0.1587557941675186,-0.1724498569965363,Correct
25,3,Left Eye Outer,0.5207623243331909,0.1581106036901474,-0.1725453585386276,Correct
25,4,Right Eye Inner,0.4994942247867584,0.1611449122428894,-0.1992767155170441,Correct
25,5,Right Eye,0.4931119084358215,0.161774680018425,-0.1993482261896133,Correct
25,6,Right Eye Outer,0.4867273271083832,0.1624682545661926,-0.1996036171913147,Correct
25,7,Left Ear,0.5143693089485168,0.1677308082580566,-0.0417817123234272,Correct
25,8,Right Ear,0.4701922833919525,0.1749975830316544,-0.1486829072237015,Correct
25,9,Mouth Left,0.5209073424339294,0.1910509318113327,-0.1392504125833511,Correct
25,10,Mouth Right,0.5024769902229309,0.194117546081543,-0.1729658544063568,Correct
25,11,Left Shoulder,0.5202581882476807,0.2606170475482941,0.08960528671741486,Correct
25,12,Right Shoulder,0.4518359899520874,0.2582425475120544,-0.2154561728239059,Correct
25,13,Left Elbow,0.5699928998947144,0.304887980222702,0.08648959547281265,Correct
25,14,Right Elbow,0.5205150246620178,0.3112893402576447,-0.3802761733531952,Correct
25,15,Left Wrist,0.5809561610221863,0.2808266580104828,-0.05610557645559311,Correct
25,16,Right Wrist,0.6192816495895386,0.2587364017963409,-0.4778274893760681,Correct
25,17,Left Pinky,0.5839983224868774,0.2765272259712219,-0.08255793154239655,Correct
25,18,Right Pinky,0.6446883082389832,0.2483139038085938,-0.501867413520813,Correct
25,19,Left Index,0.5770189762115479,0.2707083523273468,-0.09586616605520248,Correct
25,20,Right Index,0.638131856918335,0.237705335021019,-0.5132877230644226,Correct
25,21,Left Thumb,0.5741852521896362,0.2752866744995117,-0.06725667417049408,Correct
25,22,Right Thumb,0.627835214138031,0.2455773204565048,-0.4709068834781647,Correct
25,23,Left Hip,0.5073156952857971,0.513653039932251,0.1024150475859642,Correct
25,24,Right Hip,0.4649212658405304,0.5203498005867004,-0.1023960188031197,Correct
25,25,Left Knee,0.5269284844398499,0.6727781891822815,0.1246943548321724,Correct
25,26,Right Knee,0.4745812118053436,0.7031370401382446,-0.106614351272583,Correct
25,27,Left Ankle,0.4910954236984253,0.8151692748069763,0.2491692453622818,Correct
25,28,Right Ankle,0.4500494301319122,0.8729658126831055,-0.05031722411513329,Correct
25,29,Left Heel,0.4692417681217194,0.833171010017395,0.2550260722637177,Correct
25,30,Right Heel,0.4285465180873871,0.8954082727432251,-0.05217860266566277,Correct
25,31,Left Foot Index,0.5330057144165039,0.8717483878135681,0.1698891371488571,Correct
25,32,Right Foot Index,0.5048766136169434,0.9294517040252686,-0.173637717962265,Correct
26,0,Nose,0.5163540244102478,0.1792986392974854,-0.1911197602748871,Correct
26,1,Left Eye Inner,0.5142461061477661,0.1641653925180435,-0.1694452315568924,Correct
26,2,Left Eye,0.5181965231895447,0.1635289937257767,-0.1693413257598877,Correct
26,3,Left Eye Outer,0.5223149657249451,0.1628347933292389,-0.1694570034742355,Correct
26,4,Right Eye Inner,0.5013759732246399,0.1661444753408432,-0.1953956931829453,Correct
26,5,Right Eye,0.4951198399066925,0.1668730229139328,-0.1955073624849319,Correct
26,6,Right Eye Outer,0.4888617396354675,0.167697474360466,-0.1957819014787674,Correct
26,7,Left Ear,0.5160510540008545,0.1720101684331894,-0.03873236104846001,Correct
26,8,Right Ear,0.472871333360672,0.1797162443399429,-0.1434673815965652,Correct
26,9,Mouth Left,0.5220292210578918,0.1955269128084183,-0.1370829492807388,Correct
26,10,Mouth Right,0.5038575530052185,0.1986569911241531,-0.1689776033163071,Correct
26,11,Left Shoulder,0.5235006213188171,0.2614461481571198,0.1031509116292,Correct
26,12,Right Shoulder,0.4496443569660187,0.2599170506000519,-0.2256002426147461,Correct
26,13,Left Elbow,0.5751960873603821,0.3077121376991272,0.06379973143339157,Correct
26,14,Right Elbow,0.5193662047386169,0.3146853446960449,-0.4109682440757751,Correct
26,15,Left Wrist,0.5904322266578674,0.2806761860847473,-0.1524451076984406,Correct
26,16,Right Wrist,0.6208470463752747,0.2637117207050323,-0.5120201706886292,Correct
26,17,Left Pinky,0.610260546207428,0.2754357159137726,-0.1835957467556,Correct
26,18,Right Pinky,0.646277129650116,0.2541819214820862,-0.5463047027587891,Correct
26,19,Left Index,0.6057637333869934,0.2699154317378998,-0.2109301686286926,Correct
26,20,Right Index,0.6418869495391846,0.243510827422142,-0.5387088656425476,Correct
26,21,Left Thumb,0.59535151720047,0.2746210694313049,-0.1720741242170334,Correct
26,22,Right Thumb,0.6315610408782959,0.2511488795280457,-0.5079182386398315,Correct
26,23,Left Hip,0.5092993378639221,0.5143925547599792,0.1045923382043839,Correct
26,24,Right Hip,0.4638851583003998,0.5210545063018799,-0.1045786067843437,Correct
26,25,Left Knee,0.5281792879104614,0.6720075607299805,0.1189041882753372,Correct
26,26,Right Knee,0.4721016585826874,0.7035176157951355,-0.1107161864638329,Correct
26,27,Left Ankle,0.4924473762512207,0.8166452050209045,0.2516330778598785,Correct
26,28,Right Ankle,0.4508614540100098,0.8740023374557495,-0.0598238930106163,Correct
26,29,Left Heel,0.4703671038150787,0.8355453014373779,0.2579539716243744,Correct
26,30,Right Heel,0.4295916855335236,0.896730363368988,-0.0627262219786644,Correct
26,31,Left Foot Index,0.5359774827957153,0.8728064298629761,0.1659422069787979,Correct
26,32,Right Foot Index,0.505912184715271,0.9309716820716858,-0.197551354765892,Correct
27,0,Nose,0.5170770883560181,0.1883954405784607,-0.1907494068145752,Correct
27,1,Left Eye Inner,0.5140395164489746,0.1732270270586014,-0.1693936288356781,Correct
27,2,Left Eye,0.517767608165741,0.1725575178861618,-0.1692960858345032,Correct
27,3,Left Eye Outer,0.521668553352356,0.1718219667673111,-0.1694018840789795,Correct
27,4,Right Eye Inner,0.5016051530838013,0.1754427403211594,-0.195367768406868,Correct
27,5,Right Eye,0.4954448342323303,0.1762987673282623,-0.1954812258481979,Correct
27,6,Right Eye Outer,0.4892908036708832,0.1772772371768951,-0.1957559585571289,Correct
27,7,Left Ear,0.514672040939331,0.1806879192590714,-0.03726832196116447,Correct
27,8,Right Ear,0.4728844463825226,0.1888046562671661,-0.1457057297229767,Correct
27,9,Mouth Left,0.5222833752632141,0.2043522447347641,-0.1365405470132828,Correct
27,10,Mouth Right,0.5047734379768372,0.207589402794838,-0.168911874294281,Correct
27,11,Left Shoulder,0.5211381316184998,0.2679256796836853,0.09958259761333466,Correct
27,12,Right Shoulder,0.4512054324150085,0.2692973017692566,-0.2243866920471191,Correct
27,13,Left Elbow,0.5814363360404968,0.3058797121047974,0.04533865302801132,Correct
27,14,Right Elbow,0.5206246376037598,0.3208810389041901,-0.4001595377922058,Correct
27,15,Left Wrist,0.6102377772331238,0.2804449498653412,-0.1683986037969589,Correct
27,16,Right Wrist,0.6195629835128784,0.2658348679542542,-0.4489679336547852,Correct
27,17,Left Pinky,0.6227819323539734,0.2753687798976898,-0.2033563256263733,Correct
27,18,Right Pinky,0.643897294998169,0.2544881403446198,-0.4776042103767395,Correct
27,19,Left Index,0.6143975853919983,0.2698284387588501,-0.2228024452924728,Correct
27,20,Right Index,0.6390942931175232,0.2436016947031021,-0.466401219367981,Correct
27,21,Left Thumb,0.6080717444419861,0.2746372222900391,-0.1838561594486237,Correct
27,22,Right Thumb,0.6289995908737183,0.2515632212162018,-0.4434091448783875,Correct
27,23,Left Hip,0.5060445070266724,0.5133405923843384,0.105187252163887,Correct
27,24,Right Hip,0.4641459286212921,0.519364595413208,-0.105211578309536,Correct
27,25,Left Knee,0.5330653786659241,0.6716307401657104,0.1187266930937767,Correct
27,26,Right Knee,0.4721862971782684,0.7002304196357727,-0.1075550019741058,Correct
27,27,Left Ankle,0.4919790923595428,0.8161934614181519,0.2448016852140427,Correct
27,28,Right Ankle,0.4504031538963318,0.8702037334442139,-0.06909261643886566,Correct
27,29,Left Heel,0.4701367616653442,0.8347875475883484,0.2508063018321991,Correct
27,30,Right Heel,0.4288231134414673,0.8926074504852295,-0.07252122461795807,Correct
27,31,Left Foot Index,0.5337677597999573,0.8721665740013123,0.1643087267875671,Correct
27,32,Right Foot Index,0.5059275031089783,0.9280582070350647,-0.199327141046524,Correct
28,0,Nose,0.5145852565765381,0.1963597983121872,-0.2189919650554657,Correct
28,1,Left Eye Inner,0.5134065747261047,0.1802380830049515,-0.1969818472862244,Correct
28,2,Left Eye,0.5175798535346985,0.1794788837432861,-0.1968272179365158,Correct
28,3,Left Eye Outer,0.5219331979751587,0.1786544620990753,-0.1968893706798553,Correct
28,4,Right Eye Inner,0.5001612901687622,0.1823875904083252,-0.2208965867757797,Correct
28,5,Right Eye,0.4939092695713043,0.1830518841743469,-0.2209747731685638,Correct
28,6,Right Eye Outer,0.4876818954944611,0.1838388442993164,-0.221229761838913,Correct
28,7,Left Ear,0.5167666077613831,0.1870444566011429,-0.055125392973423,Correct
28,8,Right Ear,0.4723586142063141,0.1945271790027618,-0.1553176194429398,Correct
28,9,Mouth Left,0.52057945728302,0.2117988616228104,-0.1630229502916336,Correct
28,10,Mouth Right,0.5020049810409546,0.2148620635271072,-0.1915481835603714,Correct
28,11,Left Shoulder,0.5216997265815735,0.2710002958774567,0.08485423028469086,Correct
28,12,Right Shoulder,0.4511841237545013,0.2749062180519104,-0.2377619445323944,Correct
28,13,Left Elbow,0.579971969127655,0.3082908689975739,-0.0009884857572615147,Correct
28,14,Right Elbow,0.5166813731193542,0.3403858244419098,-0.405555933713913,Correct
28,15,Left Wrist,0.6269868016242981,0.2804867029190063,-0.2750255465507507,Correct
28,16,Right Wrist,0.6113713979721069,0.2843072712421417,-0.4734852910041809,Correct
28,17,Left Pinky,0.6453378796577454,0.2752306759357452,-0.3207291066646576,Correct
28,18,Right Pinky,0.6358969807624817,0.271385133266449,-0.508895754814148,Correct
28,19,Left Index,0.6383313536643982,0.2697509825229645,-0.3473395705223083,Correct
28,20,Right Index,0.6303354501724243,0.2600680291652679,-0.4995810389518738,Correct
28,21,Left Thumb,0.6300013661384583,0.2746000289916992,-0.2958835065364838,Correct
28,22,Right Thumb,0.620756983757019,0.2685031592845917,-0.4695228338241577,Correct
28,23,Left Hip,0.5034489035606384,0.5100971460342407,0.1050473898649216,Correct
28,24,Right Hip,0.4627732336521149,0.5168142914772034,-0.1050738543272018,Correct
28,25,Left Knee,0.5306889414787292,0.668268620967865,0.1054327636957169,Correct
28,26,Right Knee,0.4722673296928406,0.6963827610015869,-0.101829782128334,Correct
28,27,Left Ankle,0.4919098913669586,0.811903715133667,0.2322352081537247,Correct
28,28,Right Ankle,0.453879326581955,0.8629832863807678,-0.04125828295946121,Correct
28,29,Left Heel,0.4707505106925964,0.8298075199127197,0.2372235953807831,Correct
28,30,Right Heel,0.4328942596912384,0.8850167989730835,-0.04198936745524406,Correct
28,31,Left Foot Index,0.5315930247306824,0.8707424402236938,0.1387024074792862,Correct
28,32,Right Foot Index,0.5080862641334534,0.9217267632484436,-0.1750054806470871,Correct
29,0,Nose,0.514809787273407,0.201876163482666,-0.2252457588911057,Correct
29,1,Left Eye Inner,0.5134416818618774,0.1870788633823395,-0.2012367695569992,Correct
29,2,Left Eye,0.5177558660507202,0.186695322394371,-0.2011681497097015,Correct
29,3,Left Eye Outer,0.5222434401512146,0.1862509697675705,-0.2012629210948944,Correct
29,4,Right Eye Inner,0.500379204750061,0.1883165389299393,-0.2252436727285385,Correct
29,5,Right Eye,0.494188517332077,0.1887116283178329,-0.2253166139125824,Correct
29,6,Right Eye Outer,0.4880196154117584,0.189233735203743,-0.2255566865205765,Correct
29,7,Left Ear,0.5171754360198975,0.195112481713295,-0.05254671350121498,Correct
29,8,Right Ear,0.4729194343090057,0.1997209191322327,-0.1543497294187546,Correct
29,9,Mouth Left,0.5208173990249634,0.2177558541297913,-0.1668787598609924,Correct
29,10,Mouth Right,0.5023733973503113,0.2197137326002121,-0.1960623562335968,Correct
29,11,Left Shoulder,0.5216940641403198,0.2804466784000397,0.09598248451948166,Correct
29,12,Right Shoulder,0.451722264289856,0.2773200869560242,-0.2381161749362946,Correct
29,13,Left Elbow,0.5735222101211548,0.3380634486675262,0.05455803871154785,Correct
29,14,Right Elbow,0.5185621976852417,0.3396795690059662,-0.4184952974319458,Correct
29,15,Left Wrist,0.5979204177856445,0.3123500049114227,-0.181472510099411,Correct
29,16,Right Wrist,0.6191691756248474,0.2865900993347168,-0.4860638082027435,Correct
29,17,Left Pinky,0.6052080392837524,0.3089200556278229,-0.2194278687238693,Correct
29,18,Right Pinky,0.6456760168075562,0.2757543325424194,-0.5257397890090942,Correct
29,19,Left Index,0.5951984524726868,0.2993718087673187,-0.2417072802782059,Correct
29,20,Right Index,0.6394537091255188,0.264252632856369,-0.5131478309631348,Correct
29,21,Left Thumb,0.5900282263755798,0.3024870753288269,-0.1985964477062225,Correct
29,22,Right Thumb,0.6280883550643921,0.2720387578010559,-0.4804719388484955,Correct
29,23,Left Hip,0.4980669021606445,0.5164207816123962,0.1050837486982346,Correct
29,24,Right Hip,0.4540585279464722,0.5211575031280518,-0.1050756424665451,Correct
29,25,Left Knee,0.5313328504562378,0.6683886647224426,0.110823854804039,Correct
29,26,Right Knee,0.4661194384098053,0.6992395520210266,-0.1097860485315323,Correct
29,27,Left Ankle,0.4925496876239777,0.8140974044799805,0.2557693123817444,Correct
29,28,Right Ankle,0.4494604170322418,0.8666045069694519,-0.04755488410592079,Correct
29,29,Left Heel,0.4712048470973969,0.8320868611335754,0.2635350525379181,Correct
29,30,Right Heel,0.4288863241672516,0.8890469074249268,-0.04897535592317581,Correct
29,31,Left Foot Index,0.5329553484916687,0.8717188239097595,0.1602112799882889,Correct
